"X.1","X","addr_state","YearBefore","loan_amnt","term","int_rate","installment","grade","home_ownership","annual_inc","verification_status","issue_d","loan_status","purpose","dti","earliest_cr_line","open_acc","pub_rec","total_acc","initial_list_status","application_type","GeoName","Compensation.of.employees","Gross.operating.surplus","Per.capita.real.GDP.by.state","Quantity.indexes.for.real.GDP.by.state","Real.GDP.by.state","Subsidies","Taxes.on.production.and.imports","regions"
205540,205574,"FL",2009,25000," 36 months",14.59,861.63,"D","RENT",0.7008066,"Not Verified","2010-03-01","Not Defaulted","debt_consolidation",24.64,"1996-08-01",11,0,44,"f","INDIVIDUAL","Florida",305,222,102,1,419,178,388,"South"
302460,302507,"IL",2011,32000," 60 months",23.28,907.26,"F","MORTGAGE",0.7101456,"Verified","2012-11-01","Not Defaulted","debt_consolidation",26.56,"1989-08-01",18,0,47,"f","INDIVIDUAL","Illinois",297,218,330,118,401,198,338,"Midwest"
794859,794972,"TX",2014,35000," 60 months",17.86,886.11,"D","MORTGAGE",0.6993452,"Source Verified","2015-08-01","Not Defaulted","credit_card",32.53,"2003-09-01",23,0,47,"f","INDIVIDUAL","Texas",412,384,374,325,67,201,46,"South"
552424,552510,"NV",2013,13375," 60 months",15.61,322.49,"D","MORTGAGE",0.6537093,"Verified","2014-11-01","Not Defaulted","credit_card",33.05,"1984-07-01",10,1,36,"w","INDIVIDUAL","Nevada",383,320,174,399,33,171,25,"West"
7439,7442,"AL",2013,9600," 36 months",9.49,307.48,"B","MORTGAGE",0.69897,"Not Verified","2014-11-01","Not Defaulted","debt_consolidation",6,"2000-11-01",7,0,21,"f","INDIVIDUAL","Alabama",4,388,55,195,104,262,39,"South"
295437,295483,"HI",2012,22000," 36 months",18.49,800.78,"D","RENT",0.6720027,"Verified","2013-04-01","Not Defaulted","debt_consolidation",18.41,"1995-09-01",9,0,24,"f","INDIVIDUAL","Hawaii",307,227,313,209,416,181,374,"West"
3563,3565,"AL",2012,24925," 36 months",14.47,857.58,"C","RENT",0.6766695,"Verified","2013-12-01","Not Defaulted","debt_consolidation",21.29,"1994-03-01",9,0,18,"f","INDIVIDUAL","Alabama",1,382,53,170,103,251,32,"South"
733354,733459,"TN",2013,8000," 36 months",14.16,274.05,"C","MORTGAGE",0.7057937,"Not Verified","2014-03-01","Not Defaulted","credit_card",11.46,"2001-11-01",10,0,28,"f","INDIVIDUAL","Tennessee",85,32,134,292,194,328,155,"South"
391826,391885,"MA",2014,35000," 60 months",15.99,850.95,"D","RENT",0.69897,"Verified","2015-01-01","Not Defaulted","Others",17.07,"1999-03-01",14,0,20,"w","INDIVIDUAL","Massachusetts",221,100,418,283,293,115,169,"Northeast"
371697,371755,"LA",2014,14725," 60 months",19.99,390.05,"E","MORTGAGE",0.6677529,"Verified","2015-09-01","Not Defaulted","debt_consolidation",20.37,"1998-11-01",8,0,25,"w","INDIVIDUAL","Louisiana",21,28,206,363,122,281,88,"South"
795318,795431,"TX",2014,28500," 60 months",13.33,653.29,"C","MORTGAGE",0.7140019,"Not Verified","2015-10-01","Not Defaulted","home_improvement",15.21,"2008-01-01",5,0,9,"w","INDIVIDUAL","Texas",412,384,374,325,67,201,46,"South"
682046,682148,"PA",2010,28000," 60 months",14.27,655.44,"C","RENT",0.6879801,"Verified","2011-11-01","Not Defaulted","credit_card",19.86,"1997-01-01",22,0,48,"f","INDIVIDUAL","Pennsylvania",271,186,250,100,377,146,289,"Northeast"
511207,511290,"NJ",2011,5975," 36 months",14.09,204.48,"B","MORTGAGE",0.6939558,"Not Verified","2012-12-01","Not Defaulted","credit_card",9.05,"1994-08-01",13,0,38,"w","INDIVIDUAL","New Jersey",226,126,383,391,314,134,315,"Northeast"
700382,700486,"PA",2014,3000," 36 months",9.17,95.64,"B","OWN",0.682408,"Not Verified","2015-12-01","Not Defaulted","Others",26.96,"1992-07-01",7,0,25,"f","INDIVIDUAL","Pennsylvania",295,230,304,296,385,144,317,"Northeast"
224775,224815,"FL",2013,5500," 36 months",11.99,182.66,"B","RENT",0.6792599,"Not Verified","2014-02-01","Not Defaulted","debt_consolidation",5.2,"2002-06-01",10,0,27,"f","INDIVIDUAL","Florida",324,248,78,107,423,155,389,"South"
311447,311496,"IL",2013,31000," 60 months",22.15,858.84,"E","RENT",0.6903494,"Verified","2014-10-01","Not Defaulted","debt_consolidation",31.26,"1998-09-01",13,0,39,"w","INDIVIDUAL","Illinois",306,238,350,194,408,197,349,"Midwest"
501319,501401,"NC",2014,10000," 36 months",7.26,309.97,"A","OWN",0.6775766,"Source Verified","2015-10-01","Not Defaulted","debt_consolidation",6.91,"1978-08-01",13,0,20,"f","INDIVIDUAL","North Carolina",199,155,185,212,304,65,236,"South"
385165,385223,"MA",2013,24000," 60 months",11.99,533.75,"B","MORTGAGE",0.6936847,"Verified","2014-01-01","Not Defaulted","debt_consolidation",12.04,"2000-05-01",8,0,28,"f","INDIVIDUAL","Massachusetts",204,96,416,256,285,119,166,"Northeast"
167069,167100,"CA",2014,3000," 36 months",15.61,104.9,"D","RENT",0.6792599,"Not Verified","2015-09-01","Not Defaulted","credit_card",13.86,"2003-10-01",8,0,18,"f","INDIVIDUAL","California",24,450,393,309,129,361,74,"West"
619723,619816,"NY",2014,5200," 36 months",17.57,186.88,"D","RENT",0.6864706,"Verified","2015-11-01","Not Defaulted","Others",8.38,"2004-02-01",14,0,27,"w","INDIVIDUAL","New York",406,333,428,277,44,285,454,"Northeast"
59287,59302,"CA",2012,3900," 36 months",12.99,131.39,"B","RENT",0.6335725,"Verified","2013-10-01","Not Defaulted","credit_card",28.06,"1975-04-01",11,1,31,"w","INDIVIDUAL","California",17,409,373,205,119,358,58,"West"
270274,270318,"GA",2012,6075," 36 months",12.35,202.8,"B","RENT",0.6377321,"Verified","2013-08-01","Not Defaulted","debt_consolidation",30.05,"1996-07-01",9,0,27,"f","INDIVIDUAL","Georgia",189,116,154,128,292,63,204,"South"
184797,184829,"CO",2014,18000," 60 months",10.99,391.28,"B","MORTGAGE",0.69897,"Not Verified","2015-10-01","Not Defaulted","Others",19.99,"2004-10-01",17,0,38,"f","INDIVIDUAL","Colorado",112,40,348,314,203,365,111,"West"
641497,641591,"OH",2013,4000," 36 months",7.9,125.17,"A","MORTGAGE",0.6919405,"Source Verified","2014-03-01","Not Defaulted","debt_consolidation",24.98,"1984-07-01",13,0,30,"f","INDIVIDUAL","Ohio",260,179,221,291,353,111,281,"Midwest"
829456,829574,"VA",2013,28000," 36 months",14.16,959.16,"C","MORTGAGE",0.7140019,"Source Verified","2014-04-01","Not Defaulted","Others",10.58,"1994-02-01",10,2,49,"w","INDIVIDUAL","Virginia",207,95,329,144,299,24,216,"South"
671058,671156,"OR",2011,6150," 36 months",14.33,211.18,"C","RENT",0.6624364,"Not Verified","2012-08-01","Not Defaulted","debt_consolidation",24,"2005-10-01",11,0,16,"f","INDIVIDUAL","Oregon",439,2,333,293,116,308,418,"West"
57598,57613,"CA",2012,31825," 60 months",14.33,745.97,"C","MORTGAGE",0.68626,"Verified","2013-07-01","Not Defaulted","debt_consolidation",5.84,"1994-06-01",7,0,22,"w","INDIVIDUAL","California",17,409,373,205,119,358,58,"West"
564291,564380,"NY",2011,4200," 36 months",6.62,128.96,"A","RENT",0.6574448,"Not Verified","2012-07-01","Not Defaulted","Others",7.75,"1998-04-01",12,0,21,"f","INDIVIDUAL","New York",382,306,413,156,30,288,450,"Northeast"
545675,545760,"NM",2014,35000," 36 months",11.53,1154.66,"B","RENT",0.7070096,"Verified","2015-07-01","Not Defaulted","debt_consolidation",14.18,"1996-08-01",4,0,18,"f","INDIVIDUAL","New Mexico",328,295,124,102,438,169,384,"West"
98775,98799,"CA",2013,10000," 60 months",14.99,237.85,"C","RENT",0.6814785,"Source Verified","2014-11-01","Not Defaulted","credit_card",9.11,"2002-08-01",6,0,19,"w","INDIVIDUAL","California",20,426,378,269,123,359,66,"West"
234521,234562,"FL",2013,12000," 60 months",22.15,332.46,"E","MORTGAGE",0.6758116,"Source Verified","2014-10-01","Not Defaulted","home_improvement",14.34,"2000-04-01",6,1,32,"f","INDIVIDUAL","Florida",324,248,78,107,423,155,389,"South"
606855,606948,"NY",2014,12000," 36 months",9.99,387.15,"B","RENT",0.6879801,"Verified","2015-03-01","Not Defaulted","debt_consolidation",26.32,"1990-05-01",17,0,28,"f","INDIVIDUAL","New York",406,333,428,277,44,285,454,"Northeast"
548860,548946,"NV",2012,2000," 36 months",11.99,66.42,"B","MORTGAGE",0.707307,"Source Verified","2013-11-01","Not Defaulted","credit_card",14.53,"1996-03-01",6,0,20,"f","INDIVIDUAL","Nevada",380,315,187,386,29,166,12,"West"
429364,429437,"MI",2014,25000," 36 months",6.24,763.28,"A","MORTGAGE",0.6879801,"Not Verified","2015-10-01","Not Defaulted","debt_consolidation",11.34,"2002-07-01",5,0,18,"f","INDIVIDUAL","Michigan",197,104,141,315,286,38,251,"Midwest"
780308,780420,"TX",2014,19575," 36 months",10.99,640.77,"B","OWN",0.670361,"Verified","2015-05-01","Not Defaulted","debt_consolidation",28.35,"1996-11-01",13,1,19,"w","INDIVIDUAL","Texas",412,384,374,325,67,201,46,"South"
521387,521472,"NJ",2013,7000," 36 months",6.03,213.05,"A","RENT",0.718539,"Not Verified","2014-04-01","Not Defaulted","debt_consolidation",12.35,"2005-02-01",9,0,26,"w","INDIVIDUAL","New Jersey",242,159,396,110,327,121,328,"Northeast"
82048,82070,"CA",2013,11000," 60 months",15.61,265.23,"D","RENT",0.6625402,"Verified","2014-07-01","Not Defaulted","credit_card",18.52,"1998-02-01",6,0,29,"f","INDIVIDUAL","California",20,426,378,269,123,359,66,"West"
658599,658693,"OH",2014,25000," 36 months",12.69,838.63,"C","MORTGAGE",0.6792599,"Source Verified","2015-05-01","Not Defaulted","debt_consolidation",17.84,"2002-12-01",14,0,29,"w","INDIVIDUAL","Ohio",263,194,248,310,355,102,287,"Midwest"
378189,378247,"MA",2011,10000," 36 months",15.27,347.98,"C","RENT",0.682408,"Source Verified","2012-02-01","Not Defaulted","debt_consolidation",9.99,"2001-03-01",13,0,35,"f","INDIVIDUAL","Massachusetts",191,82,417,223,281,81,157,"Northeast"
862179,862299,"WA",2014,14000," 36 months",9.17,446.31,"B","MORTGAGE",0.6772304,"Verified","2015-08-01","Not Defaulted","debt_consolidation",30.06,"1997-09-01",26,0,43,"w","INDIVIDUAL","Washington",172,107,385,302,258,86,247,"West"
118222,118251,"CA",2014,9000," 36 months",12.05,299.15,"C","MORTGAGE",0.6863978,"Source Verified","2015-11-01","Not Defaulted","debt_consolidation",19.02,"1967-04-01",31,1,44,"w","INDIVIDUAL","California",24,450,393,309,129,361,74,"West"
469963,470042,"MO",2014,25000," 36 months",18.25,906.95,"E","RENT",0.6953977,"Verified","2015-05-01","Not Defaulted","credit_card",21.27,"1986-07-01",8,1,19,"f","INDIVIDUAL","Missouri",98,23,159,109,174,2,96,"Midwest"
377367,377425,"MA",2011,19600," 60 months",11.14,427.53,"B","MORTGAGE",0.7057937,"Verified","2012-09-01","Not Defaulted","credit_card",7.92,"1985-12-01",7,0,22,"f","INDIVIDUAL","Massachusetts",191,82,417,223,281,81,157,"Northeast"
801824,801937,"TX",2014,15000," 36 months",6.03,456.54,"A","RENT",0.6750809,"Not Verified","2015-01-01","Not Defaulted","debt_consolidation",27.04,"2006-08-01",15,0,15,"w","INDIVIDUAL","Texas",412,384,374,325,67,201,46,"South"
712947,713052,"RI",2011,35000," 60 months",14.33,820.39,"C","MORTGAGE",0.69897,"Verified","2012-08-01","Not Defaulted","debt_consolidation",14.53,"1990-09-01",13,0,27,"f","INDIVIDUAL","Rhode Island",231,135,243,52,317,145,297,"Northeast"
467460,467539,"MO",2014,18225," 36 months",16.55,645.7,"D","MORTGAGE",0.6720829,"Source Verified","2015-03-01","Not Defaulted","Others",29.03,"2001-12-01",12,0,32,"f","INDIVIDUAL","Missouri",98,23,159,109,174,2,96,"Midwest"
236788,236829,"FL",2014,16000," 36 months",5.32,481.84,"A","MORTGAGE",0.7025505,"Not Verified","2015-10-01","Not Defaulted","credit_card",10.99,"2003-10-01",9,0,34,"w","INDIVIDUAL","Florida",329,259,92,225,425,153,392,"South"
699256,699360,"PA",2014,16800," 36 months",12.29,560.34,"C","MORTGAGE",0.6853026,"Source Verified","2015-06-01","Not Defaulted","debt_consolidation",10.41,"1993-05-01",8,0,20,"f","INDIVIDUAL","Pennsylvania",295,230,304,296,385,144,317,"Northeast"
54891,54906,"CA",2011,6000," 36 months",9.76,192.93,"B","RENT",0.6509989,"Not Verified","2012-05-01","Not Defaulted","Others",12.32,"2004-03-01",9,0,12,"f","INDIVIDUAL","California",14,401,353,96,114,375,59,"West"
319882,319932,"IL",2014,29000," 60 months",13.33,664.75,"C","MORTGAGE",0.69897,"Source Verified","2015-06-01","Not Defaulted","debt_consolidation",12.48,"1999-03-01",6,0,21,"f","INDIVIDUAL","Illinois",313,247,361,232,414,172,351,"Midwest"
197872,197905,"CT",2014,10000," 36 months",6.68,307.31,"A","MORTGAGE",0.6841727,"Source Verified","2015-04-01","Not Defaulted","debt_consolidation",27.9,"1983-04-01",12,0,19,"f","INDIVIDUAL","Connecticut",33,429,420,344,131,287,128,"Northeast"
783128,783241,"TX",2014,7000," 36 months",8.18,219.94,"B","RENT",0.670361,"Not Verified","2015-07-01","Not Defaulted","credit_card",15.13,"2008-12-01",6,0,11,"f","INDIVIDUAL","Texas",412,384,374,325,67,201,46,"South"
145840,145871,"CA",2014,10975," 36 months",13.99,375.05,"C","RENT",0.6432493,"Verified","2015-04-01","Not Defaulted","credit_card",15.07,"2011-04-01",10,0,14,"f","INDIVIDUAL","California",24,450,393,309,129,361,74,"West"
683897,683999,"PA",2011,10000," 36 months",14.09,342.22,"B","RENT",0.6619134,"Not Verified","2012-07-01","Not Defaulted","debt_consolidation",23.08,"2004-05-01",15,0,23,"f","INDIVIDUAL","Pennsylvania",277,189,261,161,379,152,299,"Northeast"
201327,201360,"CT",2014,16000," 36 months",9.17,510.07,"B","MORTGAGE",0.6869331,"Source Verified","2015-12-01","Not Defaulted","credit_card",13,"2009-04-01",8,0,14,"w","INDIVIDUAL","Connecticut",33,429,420,344,131,287,128,"Northeast"
618004,618097,"NY",2014,8000," 36 months",6.89,246.62,"A","RENT",0.6629523,"Source Verified","2015-09-01","Not Defaulted","credit_card",16.92,"2009-08-01",12,0,21,"w","INDIVIDUAL","New York",406,333,428,277,44,285,454,"Northeast"
32027,32034,"AZ",2014,9600," 36 months",17.57,345,"D","MORTGAGE",0.6509989,"Verified","2015-07-01","Not Defaulted","home_improvement",17.2,"1998-08-01",17,0,49,"f","INDIVIDUAL","Arizona",92,13,88,233,173,316,143,"West"
380183,380241,"MA",2012,20000," 36 months",7.9,625.81,"A","MORTGAGE",0.6779196,"Verified","2013-06-01","Not Defaulted","credit_card",23.26,"1998-10-01",11,0,34,"f","INDIVIDUAL","Massachusetts",198,97,421,267,289,117,162,"Northeast"
491701,491783,"NC",2014,10000," 60 months",13.33,229.23,"C","MORTGAGE",0.6720027,"Source Verified","2015-04-01","Not Defaulted","debt_consolidation",18.48,"2003-07-01",20,0,27,"w","INDIVIDUAL","North Carolina",199,155,185,212,304,65,236,"South"
553435,553522,"NV",2014,20000," 36 months",6.03,608.72,"A","MORTGAGE",0.7225314,"Source Verified","2015-01-01","Not Defaulted","debt_consolidation",7.78,"1999-07-01",11,0,18,"f","INDIVIDUAL","Nevada",399,317,183,74,38,191,48,"West"
209440,209477,"FL",2011,20000," 60 months",12.12,446.11,"B","RENT",0.6779196,"Verified","2012-06-01","Not Defaulted","debt_consolidation",14.8,"2000-12-01",8,0,23,"f","INDIVIDUAL","Florida",311,231,75,8,420,168,382,"South"
72244,72260,"CA",2012,12000," 36 months",12.12,399.26,"B","MORTGAGE",0.7127648,"Not Verified","2013-04-01","Not Defaulted","home_improvement",12.73,"2005-06-01",24,0,39,"f","INDIVIDUAL","California",17,409,373,205,119,358,58,"West"
382418,382476,"MA",2013,9000," 36 months",11.67,297.52,"B","MORTGAGE",0.6805523,"Not Verified","2014-05-01","Not Defaulted","home_improvement",13.94,"1989-11-01",14,1,40,"f","INDIVIDUAL","Massachusetts",204,96,416,256,285,119,166,"Northeast"
640597,640691,"OH",2013,15000," 36 months",10.99,491.01,"B","MORTGAGE",0.6949773,"Not Verified","2014-07-01","Not Defaulted","home_improvement",14.67,"1990-05-01",14,0,43,"w","INDIVIDUAL","Ohio",260,179,221,291,353,111,281,"Midwest"
875656,875776,"WI",2014,12000," 36 months",7.26,371.96,"A","RENT",0.693243,"Source Verified","2015-11-01","Not Defaulted","debt_consolidation",15.77,"2001-04-01",14,0,28,"w","INDIVIDUAL","Wisconsin",106,16,254,289,190,388,158,"Midwest"
12892,12898,"AL",2014,15000," 36 months",11.53,494.86,"B","MORTGAGE",0.6811816,"Not Verified","2015-08-01","Not Defaulted","debt_consolidation",20.4,"1999-09-01",9,1,34,"w","INDIVIDUAL","Alabama",12,386,54,198,105,251,52,"South"
322435,322485,"IL",2014,15000," 60 months",13.67,346.47,"C","RENT",0.660845,"Verified","2015-12-01","Not Defaulted","debt_consolidation",10.58,"1996-07-01",6,1,16,"w","INDIVIDUAL","Illinois",313,247,361,232,414,172,351,"Midwest"
64788,64803,"CA",2012,11600," 36 months",11.14,380.54,"B","RENT",0.7041764,"Source Verified","2013-02-01","Not Defaulted","credit_card",22.46,"1999-07-01",14,0,40,"f","INDIVIDUAL","California",17,409,373,205,119,358,58,"West"
185694,185726,"CO",2014,14400," 36 months",6.89,443.91,"A","OWN",0.6792599,"Not Verified","2015-09-01","Not Defaulted","credit_card",24.69,"2000-11-01",9,0,14,"w","INDIVIDUAL","Colorado",112,40,348,314,203,365,111,"West"
305632,305679,"IL",2012,5000," 36 months",17.27,178.94,"C","OWN",0.6642446,"Not Verified","2013-02-01","Not Defaulted","debt_consolidation",26.28,"1977-05-01",9,0,39,"f","INDIVIDUAL","Illinois",304,233,355,201,410,177,346,"Midwest"
662780,662874,"OK",2011,21600," 60 months",11.14,471.15,"B","MORTGAGE",0.7057937,"Source Verified","2012-08-01","Not Defaulted","credit_card",4.35,"1987-04-01",10,0,24,"f","INDIVIDUAL","Oklahoma",422,377,114,206,72,258,18,"South"
371277,371335,"LA",2014,3000," 36 months",8.18,94.26,"B","MORTGAGE",0.6629523,"Not Verified","2015-03-01","Not Defaulted","home_improvement",8.58,"2001-12-01",5,0,14,"w","INDIVIDUAL","Louisiana",21,28,206,363,122,281,88,"South"
597801,597894,"NY",2013,5000," 36 months",19.99,185.8,"E","RENT",0.6572921,"Verified","2014-03-01","Not Defaulted","debt_consolidation",17.66,"1999-09-01",12,0,26,"f","INDIVIDUAL","New York",395,331,424,255,41,283,10,"Northeast"
235079,235120,"FL",2013,3000," 36 months",19.52,110.76,"E","RENT",0.682408,"Not Verified","2014-05-01","Not Defaulted","credit_card",8.88,"1998-12-01",11,0,16,"f","INDIVIDUAL","Florida",324,248,78,107,423,155,389,"South"
247656,247698,"FL",2014,6000," 36 months",8.18,188.52,"B","RENT",0.6574448,"Source Verified","2015-05-01","Not Defaulted","debt_consolidation",25.86,"2000-11-01",15,1,50,"w","INDIVIDUAL","Florida",329,259,92,225,425,153,392,"South"
554753,554841,"NV",2014,18000," 36 months",8.18,565.56,"B","MORTGAGE",0.6946931,"Source Verified","2015-10-01","Not Defaulted","credit_card",34.2,"1992-09-01",15,0,36,"w","INDIVIDUAL","Nevada",399,317,183,74,38,191,48,"West"
617780,617873,"NY",2014,29000," 36 months",17.57,1042.18,"D","MORTGAGE",0.6779196,"Not Verified","2015-10-01","Not Defaulted","debt_consolidation",20.96,"2001-05-01",8,0,13,"w","INDIVIDUAL","New York",406,333,428,277,44,285,454,"Northeast"
877936,878056,"WI",2014,30000," 60 months",12.69,677.85,"C","MORTGAGE",0.6909475,"Verified","2015-09-01","Not Defaulted","debt_consolidation",20.21,"2000-02-01",11,0,30,"w","INDIVIDUAL","Wisconsin",106,16,254,289,190,388,158,"Midwest"
192213,192246,"CT",2012,12300," 36 months",17.77,443.26,"D","RENT",0.6765279,"Not Verified","2013-02-01","Not Defaulted","debt_consolidation",20.72,"1999-10-01",9,0,17,"w","INDIVIDUAL","Connecticut",29,436,430,358,133,315,108,"Northeast"
851231,851351,"WA",2012,6000," 36 months",17.77,216.23,"D","RENT",0.6686429,"Not Verified","2013-06-01","Not Defaulted","debt_consolidation",10.12,"1987-08-01",8,0,11,"f","INDIVIDUAL","Washington",147,80,375,215,248,95,237,"West"
317975,318025,"IL",2014,12000," 36 months",5.32,361.38,"A","RENT",0.6841727,"Not Verified","2015-08-01","Not Defaulted","debt_consolidation",13.1,"2002-12-01",13,0,25,"f","INDIVIDUAL","Illinois",313,247,361,232,414,172,351,"Midwest"
691681,691785,"PA",2013,13400," 36 months",10.15,433.33,"B","MORTGAGE",0.694423,"Verified","2014-08-01","Not Defaulted","debt_consolidation",23.15,"1998-02-01",13,0,28,"w","INDIVIDUAL","Pennsylvania",289,216,289,265,381,147,313,"Northeast"
510272,510355,"NJ",2011,14575," 36 months",12.12,484.94,"B","MORTGAGE",0.6715991,"Verified","2012-09-01","Not Defaulted","debt_consolidation",24.27,"2001-07-01",15,0,24,"f","INDIVIDUAL","New Jersey",226,126,383,391,314,134,315,"Northeast"
599509,599602,"NY",2014,9350," 36 months",18.25,339.2,"E","RENT",0.6449281,"Not Verified","2015-07-01","Not Defaulted","debt_consolidation",28.39,"2007-01-01",12,0,16,"w","INDIVIDUAL","New York",406,333,428,277,44,285,454,"Northeast"
390756,390815,"MA",2014,10000," 60 months",9.99,212.43,"B","RENT",0.6792599,"Not Verified","2015-08-01","Not Defaulted","debt_consolidation",23.86,"2000-11-01",8,0,14,"w","INDIVIDUAL","Massachusetts",221,100,418,283,293,115,169,"Northeast"
456551,456627,"MN",2014,6000," 36 months",12.29,200.12,"C","RENT",0.6677529,"Verified","2015-10-01","Not Defaulted","debt_consolidation",34.24,"1994-08-01",11,0,16,"f","INDIVIDUAL","Minnesota",125,35,371,307,211,62,159,"Midwest"
136712,136742,"CA",2014,7200," 36 months",11.53,237.53,"B","RENT",0.6574448,"Source Verified","2015-11-01","Not Defaulted","debt_consolidation",37.96,"1994-02-01",16,1,44,"w","INDIVIDUAL","California",24,450,393,309,129,361,74,"West"
498448,498530,"NC",2014,20000," 60 months",8.18,407.26,"B","MORTGAGE",0.7015148,"Source Verified","2015-05-01","Not Defaulted","debt_consolidation",27.69,"1984-05-01",16,0,42,"w","INDIVIDUAL","North Carolina",199,155,185,212,304,65,236,"South"
